age_certification,disneyplus,full_path,globoplay,hbomax,id,imdbPopularity,imdbScore,imdbVotes,justwatchScore,lower_title,movie_genre,netflix,object_type,original_release_year,original_title,paramountplus,primevideo,production_countrie,runtime,starplus,title,tmdbPopularity,tmdbScore,website_url
,False,/br/filme/bob-cuspe-nos-nao-gostamos-de-gente,True,False,tm1043964,2.534,7,256,,bobcuspensnogostamosdegente,doc,False,MOVIE,2021,Bob Cuspe: Nós Não Gostamos de Gente,False,False,BR,90,False,Bob Cuspe: Nós Não Gostamos de Gente,2.534,8.3,www.justwatch.com/br/filme/bob-cuspe-nos-nao-gostamos-de-gente
12,False,/br/filme/de-repente-drag,True,False,tm1230881,1.235,6.6,16,,derepentedrag,cmy,False,MOVIE,2022,De Repente Drag,False,False,BR,102,False,De Repente Drag,1.235,5.5,www.justwatch.com/br/filme/de-repente-drag
14,False,/br/filme/dora-e-gabriel,True,False,tm919706,0.883,,,,doraegabriel,drm,False,MOVIE,2020,Dora e Gabriel,False,False,BR,83,False,Dora e Gabriel,0.883,4,www.justwatch.com/br/filme/dora-e-gabriel
,False,/br/filme/da-ch-ven-vic-ekvet,True,False,tm471914,18.381,7.6,14316,0.793803587533,,drm,False,MOVIE,2019,და ჩვენ ვიცეკვეთ,False,False,GE,113,False,E então nós dançamos,18.381,7.3,www.justwatch.com/br/filme/da-ch-ven-vic-ekvet
14,False,/br/filme/o-livro-dos-prazeres,True,False,tm947651,4.768,6.2,268,,olivrodosprazeres,drm,False,MOVIE,2020,O Livro dos Prazeres,False,False,AR,99,False,O Livro dos Prazeres,4.768,4.1,www.justwatch.com/br/filme/o-livro-dos-prazeres
,False,/br/filme/o-jeca-e-a-freira,True,False,tm17783,1.036,7.5,99,,ojecaeafreira,cmy,False,MOVIE,1968,O Jeca e a Freira,False,False,BR,102,False,O Jeca e a Freira,1.036,7.25,www.justwatch.com/br/filme/o-jeca-e-a-freira
14,False,/br/filme/gagarine,True,False,tm902823,20.398,6.7,2683,0.690254655408,gagarine,drm,False,MOVIE,2021,Gagarine,False,False,FR,98,False,Edifício Gagarine,20.398,6.6,www.justwatch.com/br/filme/gagarine
16,False,/br/filme/domingo,True,False,tm426971,2.924,5.7,205,,domingo,cmy,False,MOVIE,2018,Domingo,False,False,BR,95,False,Domingo,2.924,5.8,www.justwatch.com/br/filme/domingo
12,False,/br/filme/ela-danca-eu-danco-5-2014,True,False,tm149064,37.847,5.9,36056,0.811402187453,stepupallin,drm,False,MOVIE,2014,Step Up All In,False,False,US,112,False,Step Up 5 - Todos Dançam,37.847,6.8,www.justwatch.com/br/filme/ela-danca-eu-danco-5-2014
,False,/br/filme/policial-em-apuros-2,True,False,tm195763,38.309,5.9,63123,0.856664376364,ridealongnextlevelmiami,act,False,MOVIE,2016,Ride Along: Next Level Miami,False,False,US,101,False,Polícias em Grandes Apuros,38.309,6.3,www.justwatch.com/br/filme/policial-em-apuros-2
16,False,/br/filme/aos-nossos-filhos,True,False,tm844408,5.329,6.7,76,,aosnossosfilhos,drm,False,MOVIE,2022,Aos Nossos Filhos,False,False,PT,107,False,Aos Nossos Filhos,5.329,5.1,www.justwatch.com/br/filme/aos-nossos-filhos
14,False,/br/filme/abandoned-2022,True,False,tm1218010,24.78,3.8,3246,0.435878672985,abandoned,hrr,False,MOVIE,2022,Abandoned,False,False,US,102,False,Abandonada,24.78,6.006,www.justwatch.com/br/filme/abandoned-2022
,False,/br/filme/ten,True,False,tm110265,8.989,7.4,8603,0.654991363187,,drm,False,MOVIE,2002,ده,False,False,IR,94,False,Dez,8.989,7.3,www.justwatch.com/br/filme/ten
14,False,/br/filme/tubarao-3,True,False,tm50422,36.291,3.7,48241,0.578551911881,jaws3d,trl,False,MOVIE,1983,Jaws 3-D,False,False,US,99,False,Tubarão 3,36.291,4.453,www.justwatch.com/br/filme/tubarao-3
16,False,/br/filme/devils-gate,True,False,tm285059,12.818,5.1,6829,0.543155116129,devilsgate,trl,False,MOVIE,2017,Devil's Gate,False,False,CA,94,False,Os Portões Do Inferno,12.818,5.246,www.justwatch.com/br/filme/devils-gate
,False,/br/filme/en-brazos-de-un-asesino,True,False,tm833987,17.238,5.9,1393,0.672305369481,killingsarai,rma,False,MOVIE,2019,Killing Sarai,False,False,US,106,False,Nos Braços de Um Assassino,17.238,7.9,www.justwatch.com/br/filme/en-brazos-de-un-asesino
14,False,/br/filme/boyka-undisputed-iv,True,False,tm215638,95.949,,,0.820245344899,boykaundisputediv,drm,False,MOVIE,2016,Boyka: Undisputed IV,False,True,BG,87,False,Boyka O Imbatível,95.949,7.1,www.justwatch.com/br/filme/boyka-undisputed-iv
,False,/br/filme/as-apimentadas-ainda-mais-apimentadas,True,False,tm147290,1.789,,,0.728558790176,bringitonfighttothefinish,cmy,False,MOVIE,2009,Bring It On: Fight to the Finish,False,False,US,102,False,As Apimentadas: Ainda Mais Apimentadas,1.789,6.7,www.justwatch.com/br/filme/as-apimentadas-ainda-mais-apimentadas
10,True,/br/filme/minha-musica-minha-terra-os-paralamas-do-sucesso,False,False,tm1378045,1.017,,,,minhamsicaminhaterraosparalamasdosucesso,msc,False,MOVIE,2023,"Minha Música, Minha Terra: Os Paralamas do Sucesso",False,False,AR,33,False,"Minha Música, Minha Terra: Os Paralamas do Sucesso",1.017,,www.justwatch.com/br/filme/minha-musica-minha-terra-os-paralamas-do-sucesso
12,True,/br/filme/sharks-of-the-bermuda-triangle,False,False,tm960311,1.035,5.4,56,0.260100296467,sharksofthebermudatriangle,doc,False,MOVIE,2020,Sharks of the Bermuda Triangle,False,False,US,43,False,Tubarões do Triângulo das Bermudas,1.035,7.5,www.justwatch.com/br/filme/sharks-of-the-bermuda-triangle
12,True,/br/filme/worlds-biggest-hammerhead,False,False,tm1227132,1.179,5.3,22,,worldsbiggesthammerhead,doc,False,MOVIE,2022,World's Biggest Hammerhead?,False,False,US,44,False,World's Biggest Hammerhead?,1.179,6,www.justwatch.com/br/filme/worlds-biggest-hammerhead
,True,/br/filme/project-cc,False,False,tm1374405,1.21,,,0.110746603526,projectcc,drm,False,MOVIE,2023,Project CC,False,False,US,18,False,Project CC,1.21,6.2,www.justwatch.com/br/filme/project-cc
L,True,/br/filme/shanghai-disney-resort-grand-opening-gala,False,False,tm1018704,1.253,,,,shanghaidisneyresortgrandopeninggala,msc,False,MOVIE,2016,Shanghai Disney Resort Grand Opening Gala,False,False,US,25,False,Shanghai Disney Resort Grand Opening Gala,1.253,3.5,www.justwatch.com/br/filme/shanghai-disney-resort-grand-opening-gala
12,True,/br/filme/gorongosa-o-paraiso-renasce,False,False,tm1234362,1.267,7.4,50,0.233840131563,gorongosaparadisereborn,doc,False,MOVIE,2022,Gorongosa: Paradise Reborn,False,False,US,45,False,Gorongosa: O Paraíso Renasce,1.267,2,www.justwatch.com/br/filme/gorongosa-o-paraiso-renasce
12,True,/br/filme/amoco-cadiz-la-maree-noire-du-siecle-40-ans-apres,False,False,tm939308,1.29,,,0.243761388934,amococadizlamarenoiredusicle40ansaprs,doc,False,MOVIE,2018,"Amoco Cadiz: la marée noire du siècle, 40 ans après",False,False,FR,44,False,Oil Spill of The Century,1.29,6.3,www.justwatch.com/br/filme/amoco-cadiz-la-maree-noire-du-siecle-40-ans-apres
,True,/br/filme/black-belts,False,False,tm1374403,1.386,,,0.070925199057,blackbelts,drm,False,MOVIE,2023,Black Belts,False,False,US,20,False,Black Belts,1.386,7.2,www.justwatch.com/br/filme/black-belts
12,True,/br/filme/sharks-that-eat-everything,False,False,tm1227169,1.4,4.8,18,,sharksthateateverything,doc,False,MOVIE,2022,Sharks That Eat Everything,False,False,US,44,False,Sharks That Eat Everything,1.4,2,www.justwatch.com/br/filme/sharks-that-eat-everything
12,True,/br/filme/shark-side-of-the-moon,False,False,tm1227146,1.4,,,,sharksideofthemoon,doc,False,MOVIE,2022,Shark Side of the Moon,False,False,US,43,False,Shark Side of the Moon,1.4,4.5,www.justwatch.com/br/filme/shark-side-of-the-moon
,True,/br/filme/doc-mcstuffins-the-doc-is-in,False,False,tm981436,1.4,,,0.107426122391,docmcstuffinsthedocisin,ani,False,MOVIE,2020,Doc McStuffins: The Doc Is In,False,False,US,24,False,Doc McStuffins: The Doc Is In,1.4,7,www.justwatch.com/br/filme/doc-mcstuffins-the-doc-is-in
L,True,/br/filme/weekend-family-christmas-special,False,False,tm1284927,1.446,,,0.326279301242,weekendfamilyunnolgagnantgagnant,cmy,False,MOVIE,2022,Week-end Family : Un Noël gagnant-gagnant,False,False,,46,False,Weekend Family Christmas Special,1.446,5.7,www.justwatch.com/br/filme/weekend-family-christmas-special
,True,/br/filme/yellowstone-cubs,False,False,tm24673,1.601,6.7,319,0.26428814374,yellowstonecubs,fml,False,MOVIE,1963,Yellowstone Cubs,False,False,US,48,False,Os Ursinhos de Yellowstone,1.601,8.1,www.justwatch.com/br/filme/yellowstone-cubs
12,True,/br/filme/lost-tombs-of-the-pyramids,False,False,tm1119960,1.61,6.3,103,,losttombsofthepyramids,doc,False,MOVIE,2020,Lost Tombs of the Pyramids,False,False,GB,44,False,Túmulos Perdidos da Grande Pirâmide,1.61,6.6,www.justwatch.com/br/filme/lost-tombs-of-the-pyramids
,True,/br/filme/disneys-summer-magic-quest,False,False,tm1206716,1.649,5.1,42,,disneyssummermagicquest,,False,MOVIE,2022,Disney's Summer Magic Quest,False,False,US,42,False,Disney Summer Magic Quest: Um Verão Mágico no Epcot,1.649,2,www.justwatch.com/br/filme/disneys-summer-magic-quest
14,True,/br/filme/sharkcano,False,False,tm920883,1.711,4.9,23,0.078703406286,sharkcano,doc,False,MOVIE,2020,Sharkcano,False,False,US,45,False,Sharkcano,1.711,3.3,www.justwatch.com/br/filme/sharkcano
,True,/br/filme/americas-heart-and-soul,False,False,tm87072,1.724,5.1,720,0.075721862339,americasheartandsoul,doc,False,MOVIE,2004,America's Heart and Soul,False,False,US,84,False,America's Heart and Soul,1.724,3.9,www.justwatch.com/br/filme/americas-heart-and-soul
12,True,/br/filme/baby-sharks,False,False,tm1227149,1.82,6.5,69,0.190796708071,babysharks,doc,False,MOVIE,2022,Baby Sharks,False,False,US,45,False,Baby Sharks,1.82,5.3,www.justwatch.com/br/filme/baby-sharks
,True,/br/filme/assembled-the-making-of-black-widow,False,False,tm1182969,1.836,,,0.482696998413,assembledthemakingofblackwidow,doc,False,MOVIE,2021,ASSEMBLED: The Making of Black Widow,False,False,US,56,False,ASSEMBLED: The Making of Black Widow,1.836,,www.justwatch.com/br/filme/assembled-the-making-of-black-widow
,True,/br/filme/apariencias,False,False,tm25097,2.038,5.9,427,,apariencias,drm,False,MOVIE,2000,Apariencias,False,False,AR,94,False,Aparências,2.038,7.846,www.justwatch.com/br/filme/apariencias
12,True,/br/filme/worlds-biggest-bull-shark,False,False,tm1063798,2.106,6,54,0.137503238394,worldsbiggestbullshark,doc,False,MOVIE,2021,World's Biggest Bull Shark?,False,False,US,44,False,World's Biggest Bull Shark?,2.106,6,www.justwatch.com/br/filme/worlds-biggest-bull-shark
,True,/br/filme/sultan-and-the-rock-star,False,False,tm94576,2.194,,,0.126456624289,sultanandtherockstar,drm,False,MOVIE,1980,Sultan and the Rock Star,False,False,US,56,False,Sultan and the Rock Star,2.194,4,www.justwatch.com/br/filme/sultan-and-the-rock-star
12,True,/br/filme/jaws-vs-boats,False,False,tm1227168,2.353,,,0.106758865665,jawsvsboats,doc,False,MOVIE,2022,Jaws vs. Boats,False,False,US,44,False,Jaws vs. Boats,2.353,2,www.justwatch.com/br/filme/jaws-vs-boats
,True,/br/filme/eliana-em-o-segredo-dos-golfinhos,False,False,tm167724,2.454,3.8,116,,elianaemosegredodosgolfinhos,fml,False,MOVIE,2005,Eliana em O Segredo dos Golfinhos,False,False,BR,94,False,Eliana em O Segredo dos Golfinhos,2.454,5.5,www.justwatch.com/br/filme/eliana-em-o-segredo-dos-golfinhos
12,True,/br/filme/camo-sharks,False,False,tm1227119,2.492,6.3,67,0.095126925584,camosharks,doc,False,MOVIE,2022,Camo Sharks,False,False,ZA,45,False,Tubarão-Fantasma,2.492,2,www.justwatch.com/br/filme/camo-sharks
14,True,/br/filme/the-making-of-loki,False,False,tm1168435,2.539,8.5,,0.419782007611,themakingofloki,doc,False,MOVIE,2021,The Making of Loki,False,False,US,64,False,The Making of Loki,2.539,5,www.justwatch.com/br/filme/the-making-of-loki
12,True,/br/filme/boy-genius,False,False,tm811894,2.552,5,211,,boygenius,cmy,False,MOVIE,2019,Boy Genius,False,False,US,94,False,As Aventuras do Menino Gênio,2.552,6.933,www.justwatch.com/br/filme/boy-genius
,False,/br/filme/dhamaka-2022,False,False,tm1271643,,6.3,5283,0.088862580914,dhamaka,cmy,True,MOVIE,2022,Dhamaka,False,False,IN,144,False,Dhamaka,,,www.justwatch.com/br/filme/dhamaka-2022
,False,/br/filme/chhota-bheem-aur-mahavinashini-ka-vinaash,False,False,tm1353270,,6.6,7,,chhotabheemaurmahavinashinikavinaash,ani,True,MOVIE,2022,Chhota Bheem Aur Mahavinashini ka Vinaash,False,False,IN,66,False,Chhota Bheem Aur Mahavinashini ka Vinaash,,,www.justwatch.com/br/filme/chhota-bheem-aur-mahavinashini-ka-vinaash
,False,/br/filme/valley-of-the-gods,False,False,tm565817,11.123,4.6,1140,0.186510841512,valleyofthegods,drm,False,MOVIE,2020,Valley of the Gods,False,True,US,126,False,Vale dos Deuses,11.123,5.5,www.justwatch.com/br/filme/valley-of-the-gods
,False,/br/filme/srinivasa-kalyanam,False,False,tm427747,3.949,6.1,1459,,,fml,False,MOVIE,2018,శ్రీనివాస కళ్యాణం,False,True,IN,140,False,Srinivasa Kalyanam,3.949,5.2,www.justwatch.com/br/filme/srinivasa-kalyanam
,False,/br/filme/dveselu-putenis,False,False,tm447551,16.945,,,0.692814097224,dvseuputenis,drm,False,MOVIE,2019,Dvēseļu putenis,False,True,LV,124,False,A Outra Face da Guerra,16.945,7.219,www.justwatch.com/br/filme/dveselu-putenis
,False,/br/filme/den-vesle-gra-ulven-en-vinterhistorie,False,False,tm850099,1.171,,,,denveslegrulvenenvinterhistorie,ani,False,MOVIE,2016,Den vesle grå ulven - En vinterhistorie,False,True,UA,6,False,The Little Grey Wolfy - The Winter Story,1.171,7,www.justwatch.com/br/filme/den-vesle-gra-ulven-en-vinterhistorie
16,False,/br/filme/blame-game,False,False,tm364111,6.1,6.2,64,0.541894428637,dasendederwahrheit,drm,False,MOVIE,2019,Das Ende der Wahrheit,False,True,DE,105,False,O Fim da Verdade,6.1,5.931,www.justwatch.com/br/filme/blame-game
,False,/br/filme/kadaram-kondan-mr-kk,False,False,tm490650,8.567,5.6,2210,0.124368381092,kadaramkondan,crm,False,MOVIE,2019,Kadaram Kondan,False,True,IN,121,False,Kadaram Kondan,8.567,5.4,www.justwatch.com/br/filme/kadaram-kondan-mr-kk
10,False,/br/filme/language-lessons,True,False,tm1000681,10.451,7.1,2950,0.742965401806,languagelessons,cmy,False,MOVIE,2021,Language Lessons,False,False,US,91,False,A Um Clique de Distância,10.451,6.643,www.justwatch.com/br/filme/language-lessons
16,False,/br/filme/piedade,True,False,tm313261,2.321,6.5,334,,piedade,drm,False,MOVIE,2019,Piedade,False,False,BR,98,False,Piedade,2.321,6.6,www.justwatch.com/br/filme/piedade
10,False,/br/filme/astronaut,True,False,tm810213,3.195,6,1540,,astronaut,cmy,False,MOVIE,2019,Astronaut,False,False,CA,97,False,Astronauta: Um Sonho Extraordinário,3.195,6.25,www.justwatch.com/br/filme/astronaut
16,False,/br/filme/o-misterio-da-ilha-flannan,True,False,tm421132,18.967,5.9,20697,0.690236937517,thevanishing,trl,True,MOVIE,2019,The Vanishing,False,False,GB,101,False,O Mistério da Ilha Flannan,18.967,5.7,www.justwatch.com/br/filme/o-misterio-da-ilha-flannan
,False,/br/filme/dernier-amour,True,False,tm372237,19.849,4.8,603,,dernieramour,drm,False,MOVIE,2019,Dernier amour,False,False,FR,99,False,O Último Amor de Casanova,19.849,4.7,www.justwatch.com/br/filme/dernier-amour
12,False,/br/filme/three-wishes-for-cinderella-2021,True,False,tm1147574,21.109,5.8,2442,0.600899625408,trenttertilaskepott,fnt,False,MOVIE,2021,Tre nøtter til Askepott,False,False,NO,89,False,Os Três Desejos da Cinderela,21.109,6.929,www.justwatch.com/br/filme/three-wishes-for-cinderella-2021
L,False,/br/filme/tudo-por-um-pop-star,True,False,tm435690,5.193,4.7,311,0.46336640488,tudoporumpopstar,rma,True,MOVIE,2018,Tudo por um Pop Star,False,False,BR,105,False,Tudo por um Popstar,5.193,7.067,www.justwatch.com/br/filme/tudo-por-um-pop-star
12,False,/br/filme/military-wives-mulheres-de-armas,True,False,tm495020,24.4,6.5,5936,0.682734171834,militarywives,cmy,False,MOVIE,2020,Military Wives,False,False,GB,112,False,Unidas pela Esperança,24.4,6.631,www.justwatch.com/br/filme/military-wives-mulheres-de-armas
,False,/br/filme/inocencia-1983,True,False,tm52018,1.46,6.7,298,,inocncia,drm,False,MOVIE,1983,Inocência,False,False,BR,118,False,Inocência,1.46,5.2,www.justwatch.com/br/filme/inocencia-1983
14,False,/br/filme/the-djinn,True,False,tm1002202,8.078,4.8,4956,0.562151398359,thedjinn,trl,False,MOVIE,2021,The Djinn,False,False,US,81,False,The Djinn,8.078,5.634,www.justwatch.com/br/filme/the-djinn
14,False,/br/filme/shirley,True,False,tm500584,37.481,6.1,13315,0.646079343863,shirley,trl,False,MOVIE,2020,Shirley,False,False,US,107,False,Shirley,37.481,6.047,www.justwatch.com/br/filme/shirley
,False,/br/filme/kavita-and-teresa-2022,True,False,tm1231029,3.234,5.5,,,kavitateresa,drm,False,MOVIE,2022,Kavita & Teresa,False,False,GB,145,False,Madre Teresa & Eu,3.234,,www.justwatch.com/br/filme/kavita-and-teresa-2022
18,False,/br/filme/bye-bye-brasil,True,False,tm99698,3.664,7.4,1949,0.606563693442,byebyebrasil,drm,False,MOVIE,1980,Bye Bye Brasil,False,False,AR,110,False,Bye Bye Brasil,3.664,6.833,www.justwatch.com/br/filme/bye-bye-brasil
,False,/br/filme/o-clube-dos-anjos,True,False,tm974948,1.041,6.3,115,,oclubedosanjos,drm,False,MOVIE,2022,O Clube dos Anjos,False,False,BR,101,False,O Clube dos Anjos,1.041,7,www.justwatch.com/br/filme/o-clube-dos-anjos
,False,/br/filme/raia-4,True,False,tm430663,1.872,7.2,102,,raia4,drm,False,MOVIE,2019,Raia 4,False,False,BR,97,False,Raia 4,1.872,3,www.justwatch.com/br/filme/raia-4
16,False,/br/filme/o-jardim-secreto-de-mariana,True,False,tm1087838,2.068,7.1,18,,ojardimsecretodemariana,drm,False,MOVIE,2021,O Jardim Secreto de Mariana,False,False,BR,90,False,O Jardim Secreto de Mariana,2.068,6,www.justwatch.com/br/filme/o-jardim-secreto-de-mariana
,False,/br/filme/os-parcas-2,True,False,tm491002,2.679,3.4,237,,osparas2,cmy,False,MOVIE,2019,Os Parças 2,False,False,BR,90,False,Os Parças 2,2.679,7.1,www.justwatch.com/br/filme/os-parcas-2
16,False,/br/filme/o-no-do-diabo,True,False,tm348914,2.779,5.6,121,,ondodiabo,hrr,False,MOVIE,2018,O Nó do Diabo,False,False,BR,128,False,O Nó do Diabo,2.779,6.3,www.justwatch.com/br/filme/o-no-do-diabo
,False,/br/filme/life-and-nothing-more,True,False,tm131316,13.617,7.9,7447,,,drm,False,MOVIE,1992,زندگی و دیگر هیچ,False,False,IR,95,False,E a Vida Continua,13.617,7.6,www.justwatch.com/br/filme/life-and-nothing-more
10,False,/br/filme/vista-de-uma-lua-azul,True,False,tm232416,3.379,6.5,944,0.01,viewfromabluemoon,doc,False,MOVIE,2015,View from a Blue Moon,False,False,US,58,False,Vista de uma Lua Azul,3.379,7,www.justwatch.com/br/filme/vista-de-uma-lua-azul
,False,/br/filme/the-commando,True,False,tm1137307,23.002,3.3,1658,0.274494497763,thecommando,act,False,MOVIE,2022,The Commando,False,False,US,93,False,O Comando,23.002,5.883,www.justwatch.com/br/filme/the-commando
,False,/br/filme/undine,True,False,tm820629,23.146,6.6,9189,0.731143342899,undine,fnt,False,MOVIE,2020,Undine,False,False,DE,90,False,Undine,23.146,6.5,www.justwatch.com/br/filme/undine
,False,/br/filme/boru,True,False,tm451658,5.433,6.7,4762,0.54624115873,br,drm,False,MOVIE,2018,Börü,False,False,TR,126,False,Börü - Esquadrão Lobo: O Filme,5.433,7.1,www.justwatch.com/br/filme/boru
16,False,/br/filme/lamento,True,False,tm458889,1.175,7,35,,lamento,trl,False,MOVIE,2019,Lamento,False,False,BR,110,False,Lamento,1.175,6,www.justwatch.com/br/filme/lamento
,False,/br/filme/the-happy-worker-or-how-work-was-sabotaged,True,False,tm1183264,1.432,6.8,243,,thehappyworkerorhowworkwassabotaged,doc,False,MOVIE,2022,The Happy Worker - Or How Work Was Sabotaged,False,False,NO,80,False,The Happy Worker - Or How Work Was Sabotaged,1.432,7.4,www.justwatch.com/br/filme/the-happy-worker-or-how-work-was-sabotaged
,True,/br/filme/artico-ameacado,False,False,tm963702,,7.4,157,0.195644332049,thelastice,doc,False,MOVIE,2020,The Last Ice,False,False,US,83,False,Ártico Ameaçado,,,www.justwatch.com/br/filme/artico-ameacado
,True,/br/filme/sauver-notre-dame,False,False,tm885536,0.6,6.5,118,,sauvernotredame,hst,False,MOVIE,2020,Sauver Notre-Dame,False,False,FR,44,False,Reconstrução da Catedral de Notre Dame,0.6,6,www.justwatch.com/br/filme/sauver-notre-dame
L,True,/br/filme/familia-craft-e-o-codigo-da-20,False,False,tm1118313,0.664,8.1,15,,famliacrafteocdigoda20,act,False,MOVIE,2021,Família Craft e o Código da 20,False,False,BR,70,False,Família Craft e o Código da 20,0.664,,www.justwatch.com/br/filme/familia-craft-e-o-codigo-da-20
